MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,Duration_min,Start_Date,End_Date,Start_Date_dt,End_Date_dt
41470,Micchiri Wanko! Animation,,"Comedy, Kids",Unknown,みっちりわんこ！あにめ～しょん,TV,24,"Apr 1, 2020 to Sep 9, 2020",Spring 2020,Unknown,Unknown,Charaction,Other,,G - All Ages,15532.0,11878,553,1,24,26,12,26,465,3.0,,1.0,1.0,9.0,2.0,2.0,,2.0,3.0,,"Apr 1, 2020","Sep 9, 2020",2020-04-01,2020-09-09
41477,Man with a Mission The Animation,,"Music, Comedy",Unknown,MAN WITH A MISSION THE ANIMATION,ONA,6,"Mar 16, 2020 to Apr 15, 2020",Unknown,Tower Records,Unknown,Unknown,Original,3 min. per ep.,PG-13 - Teens 13 or older,15401.0,14423,228,1,20,76,6,29,97,2.0,,3.0,7.0,9.0,15.0,8.0,3.0,4.0,10.0,3.0,"Mar 16, 2020","Apr 15, 2020",2020-03-16,2020-04-15
41485,Sarashimono,,Music,Unknown,さらしもの,Music,1,"Mar 18, 2020",Unknown,Unknown,Unknown,Unknown,Original,4 min.,G - All Ages,11806.0,16474,114,0,2,96,0,2,14,1.0,1.0,5.0,10.0,18.0,13.0,8.0,4.0,1.0,5.0,4.0,"Mar 18, 2020","Mar 18, 2020",2020-03-18,2020-03-18
41509,Qing Chi Hong Xiaodou Ba! 3rd Season,,"Slice of Life, Comedy",Beanie's Daily III,请吃红小豆吧! 第三季,ONA,12,"Jan 12, 2020 to Apr 5, 2020",Unknown,bilibili,Unknown,Making Animation,Original,6 min. per ep.,G - All Ages,11658.0,16539,110,0,10,28,2,35,35,1.0,,4.0,2.0,4.0,1.0,2.0,,1.0,7.0,6.0,"Jan 12, 2020","Apr 5, 2020",2020-01-12,2020-04-05
41511,Ma La Nu Pei,6.9,"Comedy, Romance",Spicy Girl,麻辣女配,ONA,32,"Apr 7, 2020 to Jul 18, 2020",Unknown,Unknown,Unknown,Unknown,Manga,8 min. per ep.,Unknown,4053.0,8723,2097,12,387,334,84,105,1187,28.0,30.0,78.0,91.0,64.0,29.0,14.0,8.0,3.0,6.0,8.0,"Apr 7, 2020","Jul 18, 2020",2020-04-07,2020-07-18
41512,Kutsujoku 2 The Animation,6.25,Hentai,Unknown,屈辱2 The Animation,OVA,2,"Jun 26, 2020 to Aug 28, 2020",Unknown,Unknown,Unknown,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,8285,2507,8,338,1211,131,115,712,58.0,52.0,111.0,194.0,243.0,141.0,74.0,38.0,16.0,10.0,30.0,"Jun 26, 2020","Aug 28, 2020",2020-06-26,2020-08-28
41519,Monster Strike the Movie: Lucifer - Zetsubou no Yoake,,"Action, Game, Fantasy",Unknown,モンスト THE MOVIE ルシファー 絶望の夜明け,Movie,1,"Nov 6, 2020",Unknown,XFLAG,Unknown,"Anima, Dynamo Pictures",Game,,PG - Children,15650.0,8167,2606,5,66,47,27,19,2447,5.0,1.0,3.0,6.0,5.0,1.0,2.0,,1.0,2.0,,"Nov 6, 2020","Nov 6, 2020",2020-11-06,2020-11-06
41522,Washimo 8th Season,,"Sci-Fi, Slice of Life, Comedy, Kids, School",Unknown,わしも-wasimo-(第8シリーズ),TV,Unknown,"Mar 30, 2020 to ?",Spring 2020,Unknown,Unknown,Unknown,Picture book,10 min.,G - All Ages,12826.0,17292,61,1,10,0,3,25,23,,,,,1.0,,,1.0,,5.0,10.0,"Mar 30, 2020",,2020-03-30,
41528,Xing Chen Bian: Yu Li Cang Hai,7.38,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",Unknown,星辰变 羽立沧海,ONA,12,"May 3, 2020 to May 31, 2020",Unknown,"Tencent Penguin Pictures, China Literature Limited",Unknown,Shanghai Foch Film Culture Investment,Novel,25 min. per ep.,PG-13 - Teens 13 or older,1981.0,9629,1472,6,192,851,32,52,345,83.0,89.0,168.0,180.0,65.0,23.0,12.0,6.0,3.0,4.0,25.0,"May 3, 2020","May 31, 2020",2020-05-03,2020-05-31
41529,Duel Masters King,,"Action, Adventure, Comedy, Shounen",Unknown,DUEL MASTERS キング,TV,Unknown,"Apr 5, 2020 to ?",Spring 2020,Unknown,Unknown,"Brain's Base, Shogakukan Music & Digital Entertainment",Original,24 min.,G - All Ages,13892.0,12367,461,1,81,1,21,108,250,10.0,,,1.0,5.0,5.0,4.0,2.0,5.0,11.0,24.0,"Apr 5, 2020",,2020-04-05,
41531,Hataraku Saibou Black,6.52,"Action, Seinen",Cells at Work [Black],はたらく細胞BLACK,ONA,1,"Jan 4, 2020",Unknown,Unknown,Unknown,Unknown,Manga,1 min.,PG-13 - Teens 13 or older,5774.0,7556,3411,2,263,1268,74,56,1750,60.0,59.0,94.0,196.0,208.0,136.0,21.0,7.0,9.0,7.0,1.0,"Jan 4, 2020","Jan 4, 2020",2020-01-04,2020-01-04
41545,Ogaki Matsuri ni Ikou yo!,,Romance,Unknown,大垣まつりにいこうよ！,ONA,1,"Mar 30, 2020",Unknown,Unknown,Unknown,Unknown,Original,9 min.,G - All Ages,11261.0,12061,515,0,47,151,18,23,276,4.0,,3.0,18.0,20.0,31.0,7.0,3.0,7.0,3.0,9.0,"Mar 30, 2020","Mar 30, 2020",2020-03-30,2020-03-30
41546,Ninja Box 3rd Season,,"Action, Comedy, Kids, Fantasy",Unknown,ニンジャボックス シーズン３,ONA,Unknown,"Mar 26, 2020 to ?",Unknown,Unknown,Unknown,Unknown,Game,1 min.,G - All Ages,11196.0,17330,60,0,14,0,3,19,24,,,,,1.0,,,1.0,,5.0,1.0,"Mar 26, 2020",,2020-03-26,
41547,Ninjala Episode 0,6.03,"Sci-Fi, Super Power, Martial Arts",Ninjala Episode 0:Ninja-Gum is Born,ニンジャラ エピソード０,ONA,1,"Mar 30, 2020",Unknown,Unknown,Unknown,Marza Animation Planet,Game,9 min.,G - All Ages,8076.0,14135,249,0,9,165,4,22,49,1.0,4.0,11.0,22.0,35.0,26.0,10.0,2.0,4.0,7.0,9.0,"Mar 30, 2020","Mar 30, 2020",2020-03-30,2020-03-30
41549,Majutsushi Orphen Hagure Tabi: Tennin no Isan,6.11,"Action, Adventure, Drama, Magic, Martial Arts, Fantasy",Sorcerous Stabber Orphen:Celestial Artifacts,魔術士オーフェンはぐれ旅 天人の遺産,Special,1,"May 8, 2020",Unknown,Unknown,Funimation,Studio Deen,Light novel,23 min.,PG-13 - Teens 13 or older,7794.0,5816,6611,4,320,3609,69,124,2489,71.0,59.0,198.0,579.0,764.0,462.0,137.0,59.0,35.0,24.0,23.0,"May 8, 2020","May 8, 2020",2020-05-08,2020-05-08
41555,Aikatsu on Parade! (ONA),6.39,"Music, Slice of Life, School, Shoujo",Unknown,アイカツオンパレード!,ONA,6,"Mar 28, 2020 to Jul 11, 2020",Unknown,Unknown,Unknown,Bandai Namco Pictures,Game,12 min. per ep.,PG - Children,6435.0,10514,980,0,118,458,32,61,311,24.0,17.0,41.0,100.0,96.0,50.0,23.0,9.0,3.0,5.0,12.0,"Mar 28, 2020","Jul 11, 2020",2020-03-28,2020-07-11
41558,Asatir: Mirai no Mukashi Banashi,5.9,Adventure,Future Folktales,アサティール 未来の昔ばなし,TV,13,"Apr 4, 2020 to Jun 27, 2020",Spring 2020,Unknown,Sentai Filmworks,Toei Animation,Original,25 min. per ep.,PG - Children,8512.0,7997,2772,18,353,549,124,596,1150,68.0,22.0,45.0,121.0,162.0,152.0,77.0,48.0,39.0,49.0,25.0,"Apr 4, 2020","Jun 27, 2020",2020-04-04,2020-06-27
41564,Hentatsu (TV) Recap,5.4,"Adventure, Mystery",Unknown,へんたつ,Special,1,"Mar 28, 2020",Unknown,Unknown,Unknown,Yaoyorozu,Original,1 min.,G - All Ages,9938.0,12110,508,0,13,348,8,26,113,4.0,5.0,11.0,27.0,44.0,59.0,26.0,24.0,13.0,23.0,1.0,"Mar 28, 2020","Mar 28, 2020",2020-03-28,2020-03-28
41568,ARP Backstage Pass Special,5.87,Music,Unknown,ARP Backstage Pass,Special,1,"Jul 13, 2020",Unknown,Unknown,Unknown,Dynamo Pictures,Other,23 min.,PG-13 - Teens 13 or older,8614.0,11124,754,2,22,241,10,31,450,8.0,5.0,20.0,27.0,36.0,26.0,16.0,16.0,8.0,9.0,23.0,"Jul 13, 2020","Jul 13, 2020",2020-07-13,2020-07-13
41574,Guraburu!,5.66,"Adventure, Fantasy",Grand Blues!,ぐらぶるっ！,TV,12,"Oct 8, 2020 to Dec 24, 2020",Fall 2020,dugout,Unknown,"W-Toon Studio, DMM.futureworks",4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,9248.0,5050,9296,22,1060,2792,189,671,4584,110.0,75.0,161.0,384.0,573.0,640.0,259.0,163.0,96.0,83.0,3.0,"Oct 8, 2020","Dec 24, 2020",2020-10-08,2020-12-24
41586,number24 Recap,5.92,"Sports, School",Unknown,ナンバー・トゥーフォー 総集編,Special,1,"Apr 1, 2020",Unknown,Unknown,Unknown,PRA,Original,23 min.,PG-13 - Teens 13 or older,8454.0,9393,1600,1,81,853,26,58,582,34.0,22.0,43.0,74.0,141.0,129.0,35.0,23.0,9.0,17.0,23.0,"Apr 1, 2020","Apr 1, 2020",2020-04-01,2020-04-01
41611,Wan Sheng Jie,7.93,"Slice of Life, Comedy, Supernatural",All Saints Street,万圣街,ONA,12,"Apr 1, 2020 to May 27, 2020",Unknown,Tencent Penguin Pictures,Unknown,Unknown,Web manga,4 min. per ep.,PG-13 - Teens 13 or older,635.0,5540,7452,119,579,3496,109,101,3167,414.0,598.0,932.0,619.0,196.0,51.0,17.0,10.0,5.0,18.0,4.0,"Apr 1, 2020","May 27, 2020",2020-04-01,2020-05-27
41619,Munou na Nana,7.33,"Psychological, Shounen, Super Power, Supernatural, Thriller",Unknown,無能なナナ,TV,13,"Oct 4, 2020 to Dec 27, 2020",Fall 2020,"Square Enix, AT-X, Nippon Columbia, BS Fuji, Hakuhodo DY Music & Pictures, Docomo Anime Store, Yomiuri TV Enterprise, Kanon Sound, NichiNare, Kadokawa, Muse Communication, Show Corporation",Funimation,Bridge,Manga,23 min. per ep.,R - 17+ (violence & profanity),2231.0,912,161644,952,30245,77401,3803,6887,43308,4714.0,9432.0,21379.0,21966.0,9142.0,3624.0,1971.0,1074.0,587.0,528.0,23.0,"Oct 4, 2020","Dec 27, 2020",2020-10-04,2020-12-27
41632,Wang Gu Shenhua Zhi Tian Xuanzhe,,"Action, Sci-Fi",METAMAN,望古神话之天选者,ONA,12,"Apr 7, 2020 to Jun 16, 2020",Unknown,bilibili,Unknown,Congzhuo Animation,Original,20 min. per ep.,PG-13 - Teens 13 or older,12774.0,10757,873,3,125,128,27,71,522,5.0,5.0,10.0,26.0,24.0,18.0,11.0,9.0,2.0,9.0,20.0,"Apr 7, 2020","Jun 16, 2020",2020-04-07,2020-06-16
41634,Puso Ni Comi: Okawari,,"Game, Comedy, Parody",Puso Ni Comi:Okawari,ぷそ煮コミおかわり,ONA,26,"Apr 7, 2020 to Sep 29, 2020",Unknown,Sega,Unknown,Unknown,Web manga,4 min. per ep.,PG-13 - Teens 13 or older,11646.0,11828,568,0,72,114,13,41,328,8.0,8.0,19.0,18.0,20.0,5.0,3.0,2.0,3.0,6.0,4.0,"Apr 7, 2020","Sep 29, 2020",2020-04-07,2020-09-29
41638,Bite-Choicar,,"Cars, Kids",Bite-Choicar,바이트 초이카,TV,26,"Apr 18, 2020 to ?",Spring 2020,Unknown,Unknown,Unknown,Original,30 min. per ep.,G - All Ages,13467.0,16027,137,0,24,0,9,35,69,,,2.0,2.0,1.0,2.0,2.0,2.0,,3.0,30.0,"Apr 18, 2020",,2020-04-18,
41659,Kabukichou Sherlock OVA,6.65,"Mystery, Comedy, Drama",Unknown,歌舞伎町シャーロック,OVA,6,"Aug 26, 2020",Unknown,Unknown,Unknown,Production I.G,Original,4 min. per ep.,PG-13 - Teens 13 or older,5158.0,6408,5135,5,225,1338,93,48,3431,54.0,54.0,146.0,336.0,236.0,99.0,30.0,13.0,8.0,8.0,4.0,"Aug 26, 2020","Aug 26, 2020",2020-08-26,2020-08-26
41660,Yesterday wo Utatte: Haishin-ban Episode,6.66,"Slice of Life, Drama, Romance, Seinen",Unknown,イエスタデイをうたって 配信版エピソード,ONA,6,"Apr 5, 2020 to Jun 21, 2020",Unknown,Unknown,Unknown,Doga Kobo,Manga,2 min. per ep.,PG-13 - Teens 13 or older,5114.0,3935,17169,14,1089,9856,284,250,5690,318.0,347.0,1032.0,2343.0,1834.0,875.0,231.0,79.0,40.0,30.0,2.0,"Apr 5, 2020","Jun 21, 2020",2020-04-05,2020-06-21
41684,Oka Shika Chika Ika Saka,,"Kids, Music",Unknown,丘シカ地下イカ坂,Music,1,"Apr 1, 2020",Unknown,NHK,Unknown,Unknown,Original,2 min.,G - All Ages,11314.0,17099,79,0,1,66,0,4,8,2.0,,1.0,3.0,6.0,10.0,10.0,2.0,1.0,6.0,2.0,"Apr 1, 2020","Apr 1, 2020",2020-04-01,2020-04-01
41686,Zo Zo Zo Zombie-kun (TV),,"Comedy, Kids",Zo Zo Zombie,ゾゾゾ ゾンビーくん,TV,100,"Apr 15, 2020 to Nov 28, 2020",Spring 2020,Shogakukan-Shueisha Productions,Unknown,J.C.Staff,Manga,13 min. per ep.,PG - Children,13156.0,14639,215,1,45,18,12,49,91,2.0,4.0,2.0,1.0,8.0,11.0,3.0,3.0,2.0,6.0,13.0,"Apr 15, 2020","Nov 28, 2020",2020-04-15,2020-11-28
41688,Toutotsu ni Egypt Shin,6.52,"Slice of Life, Comedy, Fantasy",Unknown,とーとつにエジプト神,ONA,10,"Dec 7, 2020 to Feb 8, 2021",Unknown,Unknown,Unknown,Typhoon Graphics,Other,6 min. per ep.,G - All Ages,5783.0,7460,3482,13,1256,893,83,266,984,64.0,61.0,161.0,301.0,323.0,160.0,57.0,45.0,17.0,12.0,6.0,"Dec 7, 2020","Feb 8, 2021",2020-12-07,2021-02-08
41691,Ushichichi Tabehoudai! The Animation,5.51,Hentai,Unknown,うしちち食べ放題!ジ・アニメーション,ONA,1,"Mar 11, 2020",Unknown,Unknown,Unknown,Unknown,Manga,21 min.,Rx - Hentai,Unknown,10006,1237,5,85,845,44,52,211,35.0,26.0,40.0,79.0,106.0,100.0,73.0,50.0,30.0,37.0,21.0,"Mar 11, 2020","Mar 11, 2020",2020-03-11,2020-03-11
41714,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,,"Action, Military, Sci-Fi, Drama, Mecha",Unknown,蒼穹のファフナー Dead Aggressor THE BEYOND,Movie,3,"Nov 13, 2020",Unknown,King Records,Unknown,"Production I.G, I.Gzwei",Original,,PG-13 - Teens 13 or older,12215.0,8984,1897,3,52,53,34,24,1734,8.0,3.0,5.0,8.0,4.0,3.0,2.0,1.0,,3.0,,"Nov 13, 2020","Nov 13, 2020",2020-11-13,2020-11-13
41734,Jintai no Survival!,,"Action, Comedy, Shounen",Unknown,人体のサバイバル!,Movie,1,"Jul 31, 2020",Unknown,Unknown,Unknown,"Toei Animation, Gallop",Manga,,PG - Children,14691.0,13281,320,0,13,17,7,21,262,1.0,,1.0,1.0,2.0,1.0,1.0,,,4.0,,"Jul 31, 2020","Jul 31, 2020",2020-07-31,2020-07-31
41768,Yakou,6.46,Music,Night Journey,夜行,Music,1,"Mar 4, 2020",Unknown,Unknown,Unknown,Unknown,Original,3 min.,G - All Ages,6122.0,14505,226,0,2,205,0,1,18,18.0,11.0,16.0,38.0,30.0,20.0,3.0,4.0,3.0,1.0,3.0,"Mar 4, 2020","Mar 4, 2020",2020-03-04,2020-03-04
41778,Oshiri Tantei 4th Season,,"Comedy, Fantasy, Kids, Mystery",Unknown,おしりたんてい,TV,13,"Apr 4, 2020 to Jun 27, 2020",Spring 2020,NHK,Unknown,Toei Animation,Picture book,19 min. per ep.,PG - Children,11419.0,17218,67,0,3,11,1,21,31,,,,,1.0,,2.0,1.0,,3.0,19.0,"Apr 4, 2020","Jun 27, 2020",2020-04-04,2020-06-27
41783,Iwa Kakeru!: Sport Climbing Girls,6.49,"Comedy, Sports, School",Unknown,いわかける！ -Sport Climbing Girls-,TV,12,"Oct 4, 2020 to Dec 20, 2020",Fall 2020,"Lantis, AT-X, Magic Capsule, KlockWorx, Nagoya Broadcasting Network, ABC Animation, Cygames, Bandai Namco Arts, Happinet, NetEase, Heart Company",Unknown,Blade,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,5960.0,2012,59773,116,10082,20976,2020,6461,20234,713.0,844.0,2813.0,6147.0,5390.0,2920.0,1425.0,615.0,311.0,172.0,23.0,"Oct 4, 2020","Dec 20, 2020",2020-10-04,2020-12-20
41785,Ze Tian Ji 5th Season,6.82,"Action, Adventure, Fantasy",Unknown,择天记 第五季,ONA,12,"Mar 16, 2020 to May 25, 2020",Unknown,"Tencent Penguin Pictures, China Literature Limited",Unknown,Shanghai Foch Film Culture Investment,Novel,20 min. per ep.,PG-13 - Teens 13 or older,4381.0,10649,915,1,84,417,20,43,351,45.0,17.0,73.0,79.0,44.0,17.0,5.0,7.0,2.0,2.0,20.0,"Mar 16, 2020","May 25, 2020",2020-03-16,2020-05-25
41793,Hajimete no Orusuban,6.05,Hentai,Unknown,はじめてのおるすばん,OVA,Unknown,"Dec 4, 2020 to ?",Unknown,Unknown,Unknown,Unknown,Visual novel,17 min.,Rx - Hentai,Unknown,9609,1472,3,802,5,278,125,262,49.0,31.0,68.0,104.0,123.0,88.0,39.0,25.0,22.0,32.0,17.0,"Dec 4, 2020",,2020-12-04,
41794,Natsu ga Owaru made The Animation,5.91,Hentai,Unknown,夏が終わるまで The Animation,OVA,2,"Jul 22, 2020 to Sep 25, 2020",Unknown,Unknown,Unknown,Unknown,Manga,17 min. per ep.,Rx - Hentai,Unknown,8560,2238,9,288,1226,100,104,520,61.0,40.0,105.0,152.0,226.0,173.0,91.0,62.0,24.0,38.0,17.0,"Jul 22, 2020","Sep 25, 2020",2020-07-22,2020-09-25
41795,Kohakuiro no Hunter The Animation,6.13,Hentai,Unknown,琥珀色のハンター THE ANIMATION,OVA,1,"Jul 31, 2020",Unknown,Pink Pineapple,Unknown,Unknown,Visual novel,30 min.,Rx - Hentai,Unknown,8882,1977,5,166,1210,71,78,452,56.0,59.0,125.0,181.0,188.0,135.0,79.0,31.0,24.0,37.0,30.0,"Jul 31, 2020","Jul 31, 2020",2020-07-31,2020-07-31
41802,Wan Jie Chun Qiu,6.41,"Action, Adventure, Historical, Magic, Romance, Martial Arts, Fantasy",Spring and Autumn,万界春秋,ONA,56,"Apr 13, 2020 to Oct 15, 2020",Unknown,"Tencent Penguin Pictures, Ruo Hong Culture",Unknown,Unknown,Original,8 min. per ep.,PG-13 - Teens 13 or older,6384.0,10660,915,6,243,209,42,68,353,17.0,15.0,36.0,60.0,41.0,28.0,14.0,11.0,3.0,3.0,8.0,"Apr 13, 2020","Oct 15, 2020",2020-04-13,2020-10-15
41807,Get Up! Get Live! #Geragera,,"Slice of Life, Comedy",Unknown,GETUP! GETLIVE! #げらげら,TV,10,"Jul 11, 2020 to Sep 12, 2020",Summer 2020,Unknown,Unknown,Spell Bound,Other,1 min. per ep.,Unknown,14113.0,10995,790,4,48,87,17,91,547,4.0,,2.0,13.0,6.0,19.0,10.0,6.0,3.0,13.0,1.0,"Jul 11, 2020","Sep 12, 2020",2020-07-11,2020-09-12
41813,Kaijuu Step Wandabada 2nd Season,,"Comedy, Kids",Unknown,かいじゅうステップ ワンダバダ,TV,Unknown,"Sep 25, 2020 to ?",Fall 2020,"Tsuburaya Productions, NHK Enterprises",Unknown,Usagi Ou,Picture book,5 min.,G - All Ages,14806.0,17127,75,0,10,0,4,29,32,,,,,3.0,1.0,1.0,,1.0,3.0,5.0,"Sep 25, 2020",,2020-09-25,
41824,Soukou Seiki Ysphere: Ingyaku no Sennou Kaizou,5.73,Hentai,Unknown,装煌聖姫イースフィア ~淫虐の洗脳改造~,OVA,2,"Jul 17, 2020 to Jan 29, 2021",Unknown,Media Bank,Unknown,Gold Bear,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,10026,1204,5,435,262,122,82,303,33.0,21.0,34.0,78.0,74.0,76.0,38.0,26.0,23.0,26.0,30.0,"Jul 17, 2020","Jan 29, 2021",2020-07-17,2021-01-29
41834,King's Raid: Ishi wo Tsugumono-tachi,5.58,"Action, Adventure, Magic, Fantasy",Unknown,キングスレイド 意志を継ぐものたち,TV,26,"Oct 3, 2020 to ?",Fall 2020,Unknown,Funimation,"OLM, Sunrise Beyond",Game,24 min. per ep.,Unknown,9477.0,2515,41180,136,17321,4,1741,6246,15868,371.0,209.0,550.0,1285.0,1636.0,1539.0,1020.0,488.0,272.0,224.0,24.0,"Oct 3, 2020",,2020-10-03,
41848,Isekai Harem Monogatari,7.59,"Fantasy, Harem, Hentai",Unknown,異世界ハーレム物語,OVA,Unknown,"Jul 31, 2020 to ?",Unknown,Majin,Unknown,Unknown,Manga,16 min.,Rx - Hentai,Unknown,5337,8144,106,4479,18,1160,377,2110,608.0,474.0,751.0,727.0,364.0,163.0,65.0,32.0,19.0,28.0,16.0,"Jul 31, 2020",,2020-07-31,
41854,Sita Wihayeo,,"Drama, Magic, Romance, Fantasy",For the Sake of Sita,시타를 위하여,ONA,1,"Feb 26, 2020",Unknown,Unknown,Unknown,Unknown,Web manga,4 min.,PG-13 - Teens 13 or older,12097.0,13050,350,1,24,81,7,17,221,5.0,4.0,6.0,9.0,19.0,8.0,2.0,3.0,2.0,3.0,4.0,"Feb 26, 2020","Feb 26, 2020",2020-02-26,2020-02-26
41884,Ling Jian Zun 4th Season,6.85,"Action, Romance, Fantasy",Unknown,灵剑尊 第四季,ONA,Unknown,"Sep 8, 2020 to ?",Unknown,Unknown,Unknown,Soyep,Novel,11 min.,PG-13 - Teens 13 or older,4253.0,10748,887,4,438,0,26,44,379,31.0,16.0,39.0,24.0,22.0,5.0,2.0,2.0,2.0,5.0,11.0,"Sep 8, 2020",,2020-09-08,
41911,Hanyou no Yashahime: Sengoku Otogizoushi,6.86,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Fantasy",Yashahime:Princess Half-Demon,半妖の夜叉姫,TV,24,"Oct 3, 2020 to ?",Fall 2020,"Shogakukan, Yomiuri TV Enterprise",VIZ Media,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,4189.0,1709,77864,488,33465,2,3207,4588,36602,1149.0,1010.0,2219.0,3473.0,2219.0,1340.0,556.0,202.0,100.0,350.0,24.0,"Oct 3, 2020",,2020-10-03,
41913,Wuxian Shaonu 48,,"Music, Fantasy",Unknown,无限少女48,ONA,12,"Apr 8, 2020 to Jun 17, 2020",Unknown,Tencent Penguin Pictures,Unknown,Seven Stone Entertainment,Original,18 min. per ep.,PG - Children,12872.0,12063,517,1,84,48,28,48,309,2.0,3.0,4.0,13.0,12.0,8.0,7.0,4.0,2.0,5.0,18.0,"Apr 8, 2020","Jun 17, 2020",2020-04-08,2020-06-17
41916,You Yao,6.82,Comedy,Are You Ok,有药,ONA,12,"Jul 10, 2020 to Sep 18, 2020",Unknown,Unknown,Unknown,Shenying Animation,Novel,23 min. per ep.,PG-13 - Teens 13 or older,4352.0,9686,1431,12,146,180,43,74,988,19.0,25.0,35.0,37.0,21.0,19.0,5.0,4.0,2.0,7.0,23.0,"Jul 10, 2020","Sep 18, 2020",2020-07-10,2020-09-18
41917,Min Diao Ju Yi Wen Lu,6.7,"Action, Adventure, Supernatural, Thriller",Unknown,民调局异闻录,ONA,12,"Aug 7, 2020 to Oct 16, 2020",Unknown,Unknown,Unknown,B.CMAY PICTURES,Novel,24 min. per ep.,Unknown,4923.0,9848,1326,5,264,155,49,63,795,17.0,17.0,43.0,59.0,32.0,25.0,5.0,1.0,2.0,5.0,24.0,"Aug 7, 2020","Oct 16, 2020",2020-08-07,2020-10-16
41920,Dahua Zhi Shaonian You,,Action,Unknown,大话之少年游,ONA,16,"Aug 15, 2020 to Nov 20, 2020",Unknown,Unknown,Unknown,Unknown,Game,12 min. per ep.,PG-13 - Teens 13 or older,13742.0,12757,384,1,79,71,12,47,175,3.0,1.0,5.0,17.0,18.0,12.0,4.0,3.0,4.0,6.0,12.0,"Aug 15, 2020","Nov 20, 2020",2020-08-15,2020-11-20
41923,Yi Nian Yong Heng,7.27,"Action, Comedy, Historical, Martial Arts, Fantasy",Unknown,一念永恒,ONA,52,"Aug 12, 2020 to ?",Unknown,Tencent Penguin Pictures,Unknown,B.CMAY PICTURES,Novel,,PG-13 - Teens 13 or older,2474.0,7644,3260,25,1369,1,129,136,1625,89.0,67.0,103.0,135.0,51.0,21.0,17.0,2.0,9.0,22.0,,"Aug 12, 2020",,2020-08-12,
41930,Kamisama ni Natta Hi,6.86,"Drama, Fantasy",The Day I Became a God,神様になった日,TV,12,"Oct 11, 2020 to Dec 27, 2020",Fall 2020,"Aniplex, Movic, Visual Art's, Tokyo MX, Nagoya Broadcasting Network, ABC Animation",Aniplex of America,P.A. Works,Original,24 min. per ep.,PG-13 - Teens 13 or older,4209.0,920,161314,1816,29091,63954,4464,7627,56178,4886.0,5738.0,12528.0,17585.0,11032.0,5688.0,3257.0,1477.0,762.0,661.0,24.0,"Oct 11, 2020","Dec 27, 2020",2020-10-11,2020-12-27
41939,Halzion,,Music,Unknown,ハルジオン,Music,1,"May 11, 2020",Unknown,Unknown,Unknown,Unknown,Original,3 min.,G - All Ages,14246.0,16692,105,0,2,93,0,2,8,9.0,1.0,7.0,22.0,13.0,8.0,1.0,,1.0,2.0,3.0,"May 11, 2020","May 11, 2020",2020-05-11,2020-05-11
41951,Mukashi Keibanashi 2nd Season,,"Comedy, Parody, Sports, Fantasy",Unknown,むかしケイバなし(第2期),TV,4,"May 9, 2020 to May 30, 2020",Spring 2020,Unknown,Unknown,Unknown,Original,5 min. per ep.,G - All Ages,15705.0,16755,104,0,5,37,2,38,22,1.0,,,1.0,6.0,8.0,3.0,1.0,1.0,6.0,5.0,"May 9, 2020","May 30, 2020",2020-05-09,2020-05-30
42004,Syupeo Sikeulis,,"Comedy, Supernatural, Romance",Super Secret,슈퍼 시크릿,ONA,Unknown,"May 30, 2020 to ?",Unknown,Unknown,Unknown,Studio Shelter,Web manga,8 min.,PG-13 - Teens 13 or older,12335.0,15722,156,0,26,0,9,13,108,1.0,2.0,2.0,4.0,1.0,,,,,3.0,8.0,"May 30, 2020",,2020-05-30,
42012,Kaze wa Fuiteru ka?,6.04,Music,Unknown,風は吹いてるか？,Music,1,"May 15, 2020",Unknown,Sony Music Entertainment,Unknown,Maxilla,Original,2 min.,G - All Ages,8057.0,12774,383,0,16,264,3,7,93,17.0,3.0,17.0,37.0,43.0,37.0,13.0,6.0,2.0,4.0,2.0,"May 15, 2020","May 15, 2020",2020-05-15,2020-05-15
42031,Muramata-san no Himitsu,6.38,Hentai,Unknown,村又さんの秘密,OVA,2,"Jul 17, 2020 to Sep 25, 2020",Unknown,Queen Bee,Unknown,Unknown,Manga,19 min. per ep.,Rx - Hentai,Unknown,7105,4044,24,538,2230,172,176,928,170.0,151.0,246.0,398.0,390.0,220.0,120.0,93.0,64.0,42.0,19.0,"Jul 17, 2020","Sep 25, 2020",2020-07-17,2020-09-25
